fico,dti,delinq_2yrs,inq_last_6mths,pub_rec,revol_util,total_acc,annual_inc,emp_length,home_ownership,loan_amnt,int_rate,term,grade,purpose,state_gdp_2012,default
712.0,22.37,0.0,0.0,0.0,81.6%,13.0,25000.0,5 years,RENT,12000.0, 12.12%, 36 months,B,debt_consolidation,1410447.8,0
672.0,20.26,0.0,0.0,0.0,72.5%,47.0,75000.0,2 years,MORTGAGE,12000.0, 14.65%, 36 months,C,home_improvement,1410447.8,0
747.0,18.92,0.0,0.0,0.0,26.2%,21.0,55000.0,8 years,MORTGAGE,10000.0,  6.62%, 36 months,A,debt_consolidation,128764.2,0
692.0,7.8,0.0,1.0,0.0,85%,17.0,96000.0,< 1 year,RENT,35000.0, 22.45%, 60 months,F,debt_consolidation,1410447.8,1
672.0,9.33,3.0,0.0,0.0,64.4%,24.0,92000.0,10+ years,MORTGAGE,20000.0, 22.78%, 60 months,F,other,768722.9,0
732.0,22.96,0.0,1.0,0.0,60.6%,9.0,15000.0,< 1 year,RENT,7200.0,  7.90%, 36 months,A,debt_consolidation,443566.1,1
762.0,7.55,0.0,2.0,0.0,21.2%,27.0,58000.0,10+ years,OWN,14000.0,  6.62%, 36 months,A,debt_consolidation,51607.4,0
737.0,1.4,0.0,1.0,0.0,61.7%,17.0,280000.0,2 years,MORTGAGE,30000.0, 10.74%, 36 months,B,debt_consolidation,519569.0,0
697.0,8.36,0.0,3.0,0.0,59%,19.0,150000.0,10+ years,MORTGAGE,18500.0, 14.65%, 36 months,C,debt_consolidation,268068.2,0
692.0,16.65,0.0,0.0,0.0,88.6%,14.0,50000.0,10+ years,RENT,15000.0, 13.99%, 36 months,C,debt_consolidation,244114.4,0
717.0,22.68,0.0,0.0,0.0,76.4%,14.0,25500.0,8 years,RENT,11000.0,  8.90%, 36 months,A,other,186553.9,0
687.0,16.88,0.0,1.0,0.0,68%,18.0,32000.0,10+ years,MORTGAGE,10000.0, 13.99%, 36 months,C,debt_consolidation,443566.1,0
727.0,21.43,0.0,0.0,0.0,62.7%,18.0,42000.0,8 years,RENT,4800.0,  7.62%, 36 months,A,credit_card,1410447.8,0
667.0,15.62,0.0,1.0,0.0,85.7%,30.0,54000.0,8 years,RENT,6000.0, 15.81%, 36 months,C,credit_card,2144089.6,0
707.0,18.45,0.0,2.0,0.0,77.3%,37.0,56000.0,2 years,MORTGAGE,19750.0, 16.29%, 60 months,C,debt_consolidation,443566.1,1
677.0,18.35,0.0,2.0,0.0,83.1%,17.0,52000.0,1 year,RENT,10000.0, 15.31%, 36 months,C,credit_card,418742.3,0
682.0,3.45,0.0,2.0,0.0,46.7%,11.0,48000.0,6 years,RENT,6100.0, 13.67%, 36 months,B,debt_consolidation,233481.2,0
767.0,21.64,0.0,0.0,0.0,41.9%,25.0,65000.0,1 year,MORTGAGE,17600.0, 10.74%, 60 months,B,debt_consolidation,720881.5,0
682.0,11.96,0.0,1.0,0.0,48.9%,19.0,57000.0,6 years,MORTGAGE,12000.0, 14.65%, 36 months,C,credit_card,445120.7,0
687.0,10.06,0.0,1.0,0.0,57.7%,32.0,21000.0,4 years,RENT,4775.0, 13.67%, 36 months,B,debt_consolidation,439539.7,0
667.0,12.77,0.0,1.0,0.0,74.9%,62.0,125000.0,10+ years,MORTGAGE,8000.0, 17.27%, 36 months,D,major_purchase,268861.9,0
712.0,1.98,0.0,0.0,0.0,14.5%,16.0,97000.0,10+ years,MORTGAGE,25000.0, 18.25%, 60 months,D,home_improvement,768722.9,0
712.0,15.12,0.0,1.0,0.0,60.7%,16.0,65000.0,4 years,RENT,7200.0,  9.76%, 36 months,B,debt_consolidation,444478.2,1
737.0,11.52,0.0,0.0,0.0,63.2%,15.0,92000.0,< 1 year,RENT,20000.0,  7.90%, 36 months,A,debt_consolidation,334555.5,0
722.0,21.28,1.0,1.0,0.0,38.3%,39.0,62000.0,3 years,RENT,15000.0,  9.76%, 36 months,B,debt_consolidation,768722.9,0
707.0,3.98,0.0,1.0,0.0,93.5%,8.0,75000.0,5 years,RENT,5650.0, 12.12%, 36 months,B,debt_consolidation,334555.5,0
687.0,21.82,0.0,3.0,0.0,41.8%,20.0,30000.0,1 year,RENT,8400.0, 14.65%, 36 months,C,debt_consolidation,2144089.6,0
762.0,11.36,0.0,3.0,0.0,46.6%,11.0,40000.0,< 1 year,RENT,19500.0,  7.90%, 36 months,A,debt_consolidation,273593.9,0
737.0,19.4,0.0,0.0,0.0,77.6%,16.0,36000.0,2 years,RENT,18000.0, 12.12%, 60 months,B,debt_consolidation,1323400.8,0
712.0,10.47,0.0,0.0,0.0,59.5%,41.0,102000.0,6 years,MORTGAGE,12000.0,  9.76%, 36 months,B,debt_consolidation,768722.9,1
667.0,14.89,3.0,2.0,0.0,86.6%,35.0,93000.0,10+ years,MORTGAGE,10000.0, 17.27%, 36 months,D,debt_consolidation,51607.4,0
732.0,23.54,0.0,0.0,0.0,58.5%,39.0,148000.0,10+ years,MORTGAGE,30000.0, 14.65%, 60 months,C,home_improvement,268861.9,0
697.0,13.48,0.0,0.0,0.0,78.7%,15.0,97000.0,3 years,RENT,20000.0, 13.11%, 36 months,B,major_purchase,334555.5,0
667.0,10.02,1.0,3.0,0.0,62.4%,31.0,99000.0,8 years,RENT,20000.0, 19.22%, 36 months,D,debt_consolidation,273593.9,0
687.0,17.01,0.0,1.0,0.0,86%,10.0,46000.0,6 years,RENT,17000.0, 15.81%, 36 months,C,debt_consolidation,273593.9,1
792.0,3.6,0.0,0.0,0.0,13.8%,7.0,23000.0,8 years,OWN,8800.0,  7.90%, 36 months,A,home_improvement,1410447.8,0
737.0,9.52,0.0,1.0,0.0,28.2%,10.0,27600.0,< 1 year,RENT,13200.0,  8.90%, 36 months,A,wedding,2144089.6,0
757.0,1.84,1.0,0.0,0.0,5.8%,21.0,220000.0,< 1 year,MORTGAGE,35000.0, 12.12%, 60 months,B,home_improvement,443566.1,0
687.0,21.34,0.0,1.0,0.0,83%,20.0,92000.0,10+ years,MORTGAGE,4800.0, 13.11%, 36 months,B,home_improvement,233481.2,0
702.0,10.19,0.0,0.0,0.0,80.8%,9.0,70000.0,1 year,RENT,7475.0,  8.90%, 36 months,A,debt_consolidation,1323400.8,0
727.0,8.27,0.0,0.0,0.0,24.2%,13.0,21912.0,,RENT,5000.0,  7.62%, 36 months,A,debt_consolidation,2144089.6,0
737.0,11.96,0.0,0.0,0.0,66.7%,12.0,54000.0,6 years,RENT,14500.0,  7.90%, 36 months,A,credit_card,720881.5,0
742.0,19.05,0.0,0.0,0.0,46.5%,16.0,62500.0,10+ years,MORTGAGE,10000.0,  6.62%, 36 months,A,debt_consolidation,400623.3,0
757.0,10.86,0.0,1.0,0.0,25.2%,22.0,103000.0,10+ years,MORTGAGE,12000.0,  6.62%, 36 months,A,credit_card,127789.1,0
707.0,16.24,0.0,0.0,0.0,90.9%,7.0,49000.0,5 years,RENT,6000.0, 12.12%, 36 months,B,debt_consolidation,720881.5,0
682.0,17.66,0.0,0.0,0.0,88.1%,11.0,39000.0,5 years,RENT,19425.0, 14.65%, 36 months,C,credit_card,175328.5,1
732.0,18.25,0.0,0.0,0.0,65.7%,30.0,48000.0,1 year,RENT,13775.0,  7.90%, 36 months,A,debt_consolidation,268068.2,1
702.0,7.38,0.0,0.0,0.0,97.3%,7.0,52000.0,1 year,RENT,6000.0, 12.12%, 36 months,B,major_purchase,519569.0,0
687.0,0.53,0.0,0.0,0.0,42.9%,15.0,90000.0,3 years,MORTGAGE,4000.0, 13.67%, 36 months,B,medical,128764.2,0
697.0,15.7,0.0,0.0,0.0,40%,47.0,119000.0,10+ years,MORTGAGE,25000.0, 13.99%, 36 months,C,debt_consolidation,2144089.6,0
742.0,6.23,0.0,1.0,0.0,49.1%,13.0,72000.0,10+ years,OWN,27575.0, 14.65%, 60 months,C,credit_card,1323400.8,1
727.0,17.46,0.0,0.0,0.0,85.2%,13.0,46524.96,8 years,RENT,22750.0, 10.74%, 36 months,B,debt_consolidation,334555.5,0
667.0,21.92,0.0,1.0,0.0,97%,29.0,68000.0,10+ years,OWN,8300.0, 22.45%, 60 months,F,debt_consolidation,73676.7,0
712.0,18.99,0.0,2.0,0.0,50.4%,25.0,67000.0,5 years,MORTGAGE,20000.0, 16.29%, 60 months,C,other,519569.0,0
692.0,13.5,0.0,1.0,0.0,70.8%,18.0,57800.0,< 1 year,RENT,3000.0, 12.12%, 36 months,B,moving,445120.7,0
707.0,7.86,0.0,2.0,0.0,67.1%,18.0,29000.0,4 years,RENT,11250.0, 12.12%, 36 months,B,other,768722.9,0
697.0,24.04,1.0,1.0,0.0,69.4%,20.0,68000.0,5 years,RENT,25600.0, 19.22%, 60 months,D,debt_consolidation,720881.5,0
697.0,9.02,0.0,0.0,0.0,75.1%,22.0,95000.0,7 years,MORTGAGE,20000.0, 13.11%, 36 months,B,debt_consolidation,2144089.6,0
712.0,9.68,0.0,2.0,0.0,27.1%,24.0,39560.0,6 years,MORTGAGE,7000.0,  9.76%, 36 months,B,debt_consolidation,768722.9,0
682.0,13.36,0.0,0.0,0.0,90.9%,7.0,44000.0,8 years,RENT,10000.0, 13.99%, 36 months,C,debt_consolidation,140764.1,0
687.0,10.31,0.0,0.0,0.0,87.9%,19.0,50000.0,10+ years,OWN,24575.0, 20.50%, 60 months,E,debt_consolidation,445120.7,0
762.0,22.33,0.0,1.0,0.0,31.2%,33.0,104000.0,10+ years,MORTGAGE,28000.0,  7.90%, 36 months,A,debt_consolidation,540882.4,0
787.0,25.7,0.0,2.0,0.0,12.9%,62.0,100000.0,5 years,MORTGAGE,14900.0,  6.03%, 36 months,A,other,296272.5,0
712.0,3.62,0.0,0.0,0.0,64.6%,7.0,55000.0,5 years,MORTGAGE,5900.0,  9.76%, 36 months,B,small_business,233481.2,0
707.0,20.4,0.0,0.0,0.0,89.3%,28.0,50300.0,2 years,MORTGAGE,8850.0, 10.74%, 36 months,B,credit_card,140764.1,0
737.0,15.44,0.0,2.0,0.0,52.3%,32.0,151200.0,3 years,RENT,20000.0,  8.90%, 36 months,A,debt_consolidation,2144089.6,0
782.0,7.94,0.0,1.0,0.0,0%,19.0,75000.0,2 years,MORTGAGE,10000.0,  6.62%, 36 months,A,major_purchase,720881.5,0
667.0,17.64,0.0,1.0,0.0,61.8%,28.0,57000.0,4 years,MORTGAGE,15000.0, 17.99%, 36 months,D,debt_consolidation,268068.2,0
737.0,12.62,0.0,0.0,0.0,72.2%,20.0,31000.0,10+ years,OWN,4000.0,  6.62%, 36 months,A,credit_card,768722.9,0
717.0,13.44,0.0,0.0,0.0,35.8%,25.0,130000.0,4 years,OWN,35000.0, 19.99%, 60 months,E,major_purchase,175328.5,0
667.0,16.6,2.0,2.0,0.0,77.4%,16.0,54000.0,5 years,MORTGAGE,8000.0, 17.99%, 36 months,D,debt_consolidation,444478.2,0
687.0,23.36,0.0,2.0,0.0,48.1%,19.0,115000.0,6 years,MORTGAGE,5000.0, 13.11%, 36 months,B,other,2144089.6,0
697.0,19.66,0.0,0.0,0.0,85.7%,8.0,45000.0,3 years,MORTGAGE,14000.0, 12.12%, 36 months,B,credit_card,418742.3,0
677.0,13.08,0.0,0.0,0.0,80.4%,15.0,50000.0,6 years,RENT,10000.0, 13.67%, 36 months,B,other,268068.2,0
752.0,13.18,0.0,0.0,0.0,62.7%,15.0,58000.0,3 years,RENT,16000.0,  7.90%, 36 months,A,credit_card,2144089.6,0
772.0,6.67,0.0,1.0,0.0,20.1%,44.0,86000.0,1 year,MORTGAGE,5200.0,  6.03%, 36 months,A,credit_card,640663.1,0
687.0,10.27,0.0,0.0,0.0,70.1%,11.0,41000.0,10+ years,RENT,7200.0, 12.12%, 36 months,B,debt_consolidation,2144089.6,0
702.0,12.03,0.0,2.0,1.0,40.4%,37.0,86016.0,,MORTGAGE,17400.0, 13.99%, 36 months,C,debt_consolidation,443566.1,0
667.0,4.16,0.0,3.0,1.0,91%,15.0,54000.0,,RENT,5000.0, 19.99%, 60 months,E,debt_consolidation,640663.1,1
732.0,10.43,2.0,2.0,0.0,8.9%,13.0,33600.0,,MORTGAGE,7500.0,  7.90%, 36 months,A,car,2144089.6,0
707.0,11.82,0.0,1.0,0.0,53.1%,30.0,88000.0,6 years,RENT,22000.0, 13.67%, 36 months,B,credit_card,296272.5,0
737.0,13.2,0.0,0.0,0.0,75.8%,15.0,55000.0,< 1 year,RENT,10000.0,  6.62%, 36 months,A,credit_card,439539.7,0
682.0,23.47,0.0,0.0,0.0,88.7%,21.0,25000.0,2 years,RENT,5000.0, 12.12%, 36 months,B,credit_card,2144089.6,0
662.0,17.25,0.0,1.0,0.0,90.4%,18.0,45000.0,4 years,MORTGAGE,8725.0, 18.55%, 36 months,D,debt_consolidation,186553.9,0
722.0,11.73,0.0,0.0,0.0,66.2%,7.0,83000.0,< 1 year,RENT,17500.0, 12.12%, 36 months,B,debt_consolidation,2144089.6,0
722.0,15.07,0.0,0.0,0.0,56.2%,37.0,105000.0,6 years,MORTGAGE,12000.0,  8.90%, 36 months,A,debt_consolidation,334555.5,0
672.0,15.93,0.0,0.0,0.0,92.1%,6.0,45000.0,5 years,RENT,4000.0, 17.27%, 36 months,D,debt_consolidation,2144089.6,0
767.0,2.5,1.0,2.0,0.0,0.4%,41.0,120000.0,6 years,MORTGAGE,35000.0, 10.74%, 36 months,B,major_purchase,2144089.6,0
687.0,17.03,1.0,0.0,1.0,66.1%,16.0,48000.0,9 years,RENT,3000.0, 13.99%, 60 months,C,debt_consolidation,1323400.8,0
732.0,3.39,0.0,2.0,0.0,47.1%,15.0,75000.0,2 years,RENT,25000.0, 15.81%, 60 months,C,debt_consolidation,640663.1,0
672.0,11.95,0.0,3.0,0.0,47.7%,9.0,45000.0,< 1 year,MORTGAGE,22000.0, 22.45%, 60 months,F,debt_consolidation,274540.5,0
672.0,2.77,0.0,1.0,0.0,67.7%,8.0,65000.0,5 years,RENT,10000.0, 20.50%, 60 months,E,other,1323400.8,0
752.0,20.32,0.0,5.0,0.0,22%,38.0,140000.0,9 years,MORTGAGE,28000.0,  9.76%, 36 months,B,debt_consolidation,720881.5,1
772.0,9.45,0.0,1.0,0.0,53.9%,12.0,55000.0,8 years,MORTGAGE,16000.0, 10.74%, 60 months,B,major_purchase,1323400.8,0
722.0,15.69,0.0,0.0,0.0,89.3%,12.0,81000.0,10+ years,RENT,35000.0, 22.45%, 60 months,F,small_business,519569.0,1
752.0,18.87,0.0,0.0,0.0,12.7%,34.0,55000.0,4 years,MORTGAGE,27050.0,  7.62%, 36 months,A,other,1410447.8,0
767.0,16.09,0.0,0.0,0.0,1.8%,32.0,105000.0,9 years,MORTGAGE,11000.0,  6.62%, 36 months,A,car,1410447.8,0
717.0,11.05,0.0,0.0,0.0,89.5%,19.0,46800.0,,MORTGAGE,2000.0,  9.76%, 36 months,B,major_purchase,439539.7,0
677.0,24.11,0.0,2.0,0.0,66.5%,33.0,44000.0,1 year,MORTGAGE,2000.0, 16.29%, 60 months,C,other,418742.3,0
682.0,13.8,0.0,3.0,0.0,81.6%,36.0,46000.0,6 years,MORTGAGE,10000.0, 14.65%, 36 months,C,debt_consolidation,540882.4,0
762.0,9.28,0.0,0.0,0.0,54.7%,13.0,57200.0,,RENT,6000.0,  7.62%, 36 months,A,other,1323400.8,0
752.0,11.75,0.0,1.0,0.0,35%,30.0,72000.0,10+ years,MORTGAGE,15000.0,  7.90%, 36 months,A,debt_consolidation,418742.3,0
737.0,13.84,0.0,1.0,0.0,47.5%,9.0,56000.0,10+ years,MORTGAGE,11450.0,  7.90%, 36 months,A,debt_consolidation,2144089.6,0
752.0,13.59,0.0,0.0,0.0,48.5%,23.0,76000.0,10+ years,MORTGAGE,18000.0, 10.74%, 60 months,B,debt_consolidation,268861.9,0
712.0,2.99,0.0,3.0,0.0,75.5%,15.0,61000.0,7 years,RENT,7000.0,  9.76%, 36 months,B,medical,1323400.8,0
707.0,18.25,0.0,0.0,0.0,83.3%,30.0,150000.0,2 years,MORTGAGE,28000.0, 14.65%, 36 months,C,credit_card,1410447.8,0
737.0,19.66,0.0,0.0,0.0,59.9%,22.0,42000.0,2 years,RENT,10000.0,  6.62%, 36 months,A,debt_consolidation,140764.1,0
712.0,6.27,0.0,0.0,0.0,62.8%,11.0,100000.0,9 years,OWN,14000.0,  9.76%, 36 months,B,debt_consolidation,2144089.6,0
752.0,21.5,0.0,1.0,0.0,21.8%,35.0,60000.0,< 1 year,RENT,12000.0,  6.62%, 36 months,A,debt_consolidation,2144089.6,0
777.0,8.21,0.0,0.0,0.0,9%,35.0,116000.0,9 years,MORTGAGE,9000.0,  6.03%, 36 months,A,wedding,418742.3,0
692.0,11.16,0.0,1.0,0.0,79.5%,19.0,32900.0,5 years,OWN,3900.0, 12.12%, 36 months,B,debt_consolidation,186553.9,0
702.0,22.95,0.0,0.0,0.0,76.3%,20.0,150000.0,10+ years,MORTGAGE,25000.0, 13.67%, 36 months,B,credit_card,768722.9,1
717.0,19.39,0.0,0.0,0.0,33.3%,15.0,14976.0,9 years,RENT,4000.0,  7.90%, 36 months,A,moving,2144089.6,1
687.0,6.98,0.0,2.0,0.0,69.2%,30.0,70000.0,3 years,MORTGAGE,15000.0, 15.31%, 36 months,C,debt_consolidation,1410447.8,0
712.0,8.8,0.0,0.0,0.0,71.7%,16.0,83233.0,4 years,MORTGAGE,14000.0,  9.76%, 36 months,B,debt_consolidation,2144089.6,0
682.0,21.99,2.0,0.0,0.0,80.4%,26.0,47235.04,7 years,RENT,23500.0, 20.50%, 60 months,E,credit_card,296272.5,0
737.0,10.58,0.0,1.0,0.0,62%,12.0,60000.0,1 year,RENT,13000.0, 13.11%, 36 months,B,debt_consolidation,67635.7,0
727.0,15.66,0.0,0.0,0.0,47.1%,63.0,110000.0,1 year,OWN,20000.0, 13.67%, 60 months,B,debt_consolidation,768722.9,0
682.0,17.53,0.0,1.0,0.0,70.2%,15.0,50000.0,< 1 year,RENT,7000.0, 13.67%, 36 months,B,credit_card,720881.5,0
782.0,2.67,0.0,1.0,0.0,20.1%,20.0,55000.0,9 years,RENT,10000.0,  6.03%, 36 months,A,credit_card,2144089.6,0
692.0,13.11,0.0,0.0,0.0,89.7%,20.0,54000.0,10+ years,RENT,9600.0, 13.11%, 36 months,B,debt_consolidation,107718.8,1
757.0,19.64,0.0,2.0,0.0,28.7%,63.0,82000.0,3 years,MORTGAGE,9000.0,  8.90%, 36 months,A,debt_consolidation,1323400.8,0
677.0,11.91,0.0,1.0,0.0,72.2%,56.0,65000.0,< 1 year,RENT,17600.0, 24.52%, 60 months,G,debt_consolidation,768722.9,1
687.0,9.22,0.0,1.0,0.0,94.4%,24.0,74615.0,,MORTGAGE,10925.0, 18.55%, 60 months,D,car,334555.5,0
732.0,22.45,0.0,0.0,0.0,64.2%,30.0,71000.0,10+ years,MORTGAGE,14400.0,  7.90%, 36 months,A,debt_consolidation,268068.2,1
687.0,13.01,0.0,1.0,0.0,61.2%,16.0,70000.0,2 years,RENT,14000.0, 13.99%, 36 months,C,credit_card,400623.3,1
682.0,3.87,0.0,0.0,0.0,79.3%,13.0,63542.0,10+ years,MORTGAGE,22900.0, 22.45%, 60 months,F,major_purchase,445120.7,0
697.0,4.79,0.0,1.0,0.0,32.1%,7.0,32340.0,2 years,RENT,3500.0, 12.12%, 36 months,B,other,2144089.6,0
702.0,22.34,0.0,1.0,0.0,80.6%,36.0,110000.0,10+ years,MORTGAGE,18550.0, 17.99%, 60 months,D,small_business,273593.9,1
672.0,11.72,0.0,3.0,1.0,24.1%,44.0,100000.0,3 years,MORTGAGE,3600.0, 15.31%, 36 months,C,vacation,418742.3,0
707.0,19.59,0.0,2.0,0.0,67.1%,24.0,38400.0,< 1 year,OWN,7200.0, 10.74%, 36 months,B,debt_consolidation,519569.0,0
682.0,18.54,0.0,3.0,0.0,88.3%,29.0,114000.0,6 years,MORTGAGE,19000.0, 16.29%, 36 months,C,debt_consolidation,273593.9,0
727.0,14.76,0.0,1.0,0.0,75.5%,12.0,40000.0,10+ years,RENT,15800.0,  9.76%, 36 months,B,credit_card,418742.3,0
727.0,7.99,0.0,1.0,0.0,41.1%,24.0,80000.0,3 years,RENT,15000.0,  9.76%, 36 months,B,credit_card,268068.2,1
762.0,6.72,0.0,0.0,0.0,17.6%,32.0,60000.0,< 1 year,MORTGAGE,14000.0,  6.03%, 36 months,A,debt_consolidation,140764.1,0
727.0,18.08,0.0,0.0,0.0,80.3%,14.0,45000.0,10+ years,MORTGAGE,5200.0,  7.90%, 36 months,A,credit_card,439539.7,0
677.0,19.51,0.0,1.0,0.0,78%,17.0,50000.0,10+ years,RENT,15000.0, 16.29%, 36 months,C,debt_consolidation,1410447.8,0
697.0,24.74,0.0,1.0,0.0,69.6%,16.0,41662.0,1 year,RENT,10000.0, 13.67%, 36 months,B,debt_consolidation,334555.5,0
677.0,11.52,0.0,2.0,0.0,78%,15.0,53000.0,4 years,RENT,6100.0, 15.31%, 36 months,C,debt_consolidation,1323400.8,0
707.0,5.78,0.0,0.0,0.0,27.1%,27.0,65000.0,5 years,RENT,5000.0,  7.90%, 36 months,A,debt_consolidation,1323400.8,0
727.0,11.76,0.0,1.0,0.0,55.8%,22.0,50000.0,3 years,OWN,20000.0, 12.12%, 36 months,B,credit_card,173238.8,0
747.0,16.12,0.0,2.0,0.0,35.3%,32.0,39000.0,10+ years,OWN,18600.0,  8.90%, 36 months,A,debt_consolidation,439539.7,0
722.0,17.27,0.0,1.0,0.0,19.4%,21.0,36000.0,2 years,RENT,3600.0,  8.90%, 36 months,A,debt_consolidation,2144089.6,0
732.0,22.17,0.0,0.0,0.0,36.8%,24.0,68500.0,10+ years,MORTGAGE,20000.0, 13.67%, 60 months,B,debt_consolidation,640663.1,0
667.0,3.65,0.0,2.0,0.0,85.7%,11.0,69000.0,9 years,MORTGAGE,12000.0, 17.99%, 36 months,D,debt_consolidation,768722.9,0
692.0,12.87,0.0,1.0,0.0,91.1%,17.0,65000.0,2 years,RENT,8000.0, 14.65%, 36 months,C,debt_consolidation,2144089.6,0
737.0,22.62,0.0,0.0,0.0,27.6%,21.0,71000.0,3 years,RENT,14900.0,  8.90%, 36 months,A,wedding,439539.7,1
742.0,16.86,0.0,0.0,0.0,33.8%,14.0,40000.0,5 years,RENT,8925.0,  6.62%, 36 months,A,debt_consolidation,176323.1,0
692.0,8.54,0.0,1.0,0.0,91.1%,28.0,68450.0,8 years,MORTGAGE,10925.0, 15.31%, 36 months,C,other,273593.9,0
682.0,21.46,1.0,0.0,0.0,75.8%,19.0,50000.0,< 1 year,OWN,20000.0, 19.22%, 60 months,D,debt_consolidation,1323400.8,0
677.0,20.82,0.0,1.0,0.0,65%,29.0,61128.0,5 years,RENT,15000.0, 16.29%, 36 months,C,debt_consolidation,2144089.6,0
662.0,7.63,0.0,2.0,0.0,49.1%,11.0,25000.0,< 1 year,RENT,3625.0, 17.27%, 36 months,D,debt_consolidation,2144089.6,0
712.0,8.23,0.0,1.0,0.0,53.6%,27.0,210000.0,10+ years,MORTGAGE,35000.0, 17.27%, 36 months,D,debt_consolidation,2144089.6,0
762.0,9.29,0.0,2.0,0.0,0.1%,48.0,376000.0,10+ years,MORTGAGE,35000.0, 10.74%, 36 months,B,other,233481.2,0
692.0,10.3,0.0,0.0,1.0,39.4%,17.0,60000.0,10+ years,RENT,12000.0, 12.12%, 36 months,B,debt_consolidation,2144089.6,0
677.0,8.78,0.0,1.0,0.0,67.6%,4.0,83000.0,8 years,RENT,11000.0, 16.29%, 36 months,C,debt_consolidation,2144089.6,0
707.0,14.47,0.0,0.0,0.0,65.8%,26.0,46032.0,4 years,RENT,12475.0,  9.76%, 36 months,B,debt_consolidation,2144089.6,0
707.0,2.31,0.0,2.0,0.0,8.4%,3.0,26000.0,< 1 year,RENT,2000.0, 15.81%, 36 months,C,wedding,519569.0,0
727.0,5.38,0.0,0.0,0.0,29.5%,15.0,79000.0,10+ years,RENT,4000.0,  7.62%, 36 months,A,medical,2144089.6,0
787.0,7.29,0.0,0.0,0.0,13.8%,33.0,80000.0,10+ years,MORTGAGE,7000.0,  6.03%, 36 months,A,debt_consolidation,400623.3,0
697.0,14.76,0.0,0.0,0.0,90.6%,8.0,54000.0,9 years,RENT,10000.0, 13.11%, 36 months,B,credit_card,1323400.8,0
692.0,13.16,0.0,0.0,0.0,94.5%,12.0,45850.0,10+ years,RENT,8000.0, 13.11%, 36 months,B,other,768722.9,0
742.0,20.1,0.0,2.0,0.0,44.2%,21.0,43000.0,10+ years,MORTGAGE,12175.0,  7.62%, 36 months,A,small_business,443566.1,1
707.0,11.37,0.0,2.0,1.0,39.7%,17.0,40428.48,8 years,RENT,8400.0, 13.67%, 36 months,B,medical,445120.7,0
777.0,4.49,0.0,0.0,0.0,5.8%,15.0,55000.0,5 years,OWN,20000.0,  6.62%, 36 months,A,major_purchase,1323400.8,0
737.0,9.55,0.0,0.0,0.0,65.8%,33.0,215000.0,2 years,MORTGAGE,18000.0,  7.90%, 36 months,A,debt_consolidation,1410447.8,0
712.0,16.72,0.0,2.0,0.0,70.8%,46.0,165000.0,9 years,MORTGAGE,15000.0, 13.67%, 36 months,B,debt_consolidation,640663.1,1
727.0,15.68,0.0,0.0,0.0,65.3%,19.0,85000.0,10+ years,MORTGAGE,16000.0,  7.90%, 36 months,A,debt_consolidation,1323400.8,0
782.0,17.11,0.0,2.0,0.0,12.2%,25.0,65000.0,7 years,RENT,25000.0, 12.12%, 60 months,B,debt_consolidation,1323400.8,1
667.0,15.51,0.0,0.0,0.0,63%,18.0,65000.0,2 years,MORTGAGE,12000.0, 14.65%, 36 months,C,debt_consolidation,244114.4,0
692.0,18.68,0.0,0.0,0.0,93.7%,25.0,80000.0,10+ years,MORTGAGE,6000.0, 12.12%, 36 months,B,other,1410447.8,0
672.0,24.92,0.0,0.0,0.0,94.3%,33.0,195000.0,5 years,MORTGAGE,16000.0, 21.48%, 60 months,E,house,1410447.8,0
672.0,23.16,0.0,1.0,0.0,83.8%,21.0,27000.0,9 years,RENT,11150.0, 19.22%, 60 months,D,debt_consolidation,640663.1,0
702.0,9.49,0.0,0.0,1.0,46.6%,20.0,45000.0,10+ years,MORTGAGE,4000.0, 12.12%, 36 months,B,major_purchase,1323400.8,0
667.0,18.15,3.0,0.0,0.0,42.1%,19.0,73000.0,7 years,MORTGAGE,13000.0, 18.25%, 36 months,D,debt_consolidation,174427.6,0
732.0,16.67,0.0,0.0,0.0,83.9%,26.0,55000.0,10+ years,RENT,15000.0,  7.90%, 36 months,A,debt_consolidation,1323400.8,1
697.0,9.96,0.0,1.0,0.0,79.9%,6.0,50000.0,10+ years,MORTGAGE,10000.0, 14.65%, 36 months,C,major_purchase,296272.5,0
707.0,24.25,0.0,0.0,0.0,85.4%,10.0,41000.0,10+ years,RENT,14000.0, 10.74%, 36 months,B,credit_card,1323400.8,0
727.0,20.3,0.0,0.0,0.0,61.4%,38.0,72000.0,10+ years,OWN,25000.0, 13.67%, 60 months,B,debt_consolidation,1410447.8,1
687.0,7.25,0.0,0.0,0.0,89.3%,13.0,24000.0,1 year,RENT,6000.0, 12.12%, 36 months,B,debt_consolidation,1323400.8,0
677.0,14.95,0.0,1.0,0.0,72.4%,21.0,44000.0,2 years,RENT,15000.0, 16.29%, 36 months,C,debt_consolidation,445120.7,0
682.0,12.22,0.0,1.0,0.0,50.1%,32.0,116364.0,2 years,MORTGAGE,15750.0, 15.81%, 36 months,C,medical,445120.7,0
752.0,23.12,0.0,5.0,0.0,20.7%,63.0,101000.0,10+ years,OWN,32875.0, 12.12%, 36 months,B,other,176323.1,0
777.0,7.39,0.0,0.0,0.0,19%,24.0,96000.0,2 years,MORTGAGE,24000.0,  9.76%, 60 months,B,home_improvement,444478.2,0
